Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) THP from IP Exploris FAIMS,Area THP from IP Exploris FAIMS,#Peptides,#Unique,#Spec THP from IP Exploris FAIMS,PTM,Avg. Mass,Description
1179,1244,P35998|PRS7_HUMAN,38.71,6,6,6.2814E5,3,2,3,,48634,26S proteasome regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMC2 PE=1 SV=3
1933,1665,P13861|KAP2_HUMAN,38.64,5,5,1.9741E6,1,1,1,,45518,cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2A PE=1 SV=2
1403,1445,Q13404|UB2V1_HUMAN,38.55,14,14,1.4342E6,2,2,2,Acetylation (N-term),16495,Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2
1031,1242,P09382|LEG1_HUMAN,38.48,22,22,4.9216E6,2,2,4,Acetylation (N-term); Carbamidomethylation,14716,Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2
1934,1625,Q11201|SIA4A_HUMAN,38.44,5,5,7.8532E5,1,1,1,,39075,CMP-N-acetylneuraminate-beta-galactosamide-alpha-2 3-sialyltransferase 1 OS=Homo sapiens OX=9606 GN=ST3GAL1 PE=2 SV=1
1358,1422,P17050|NAGAB_HUMAN,38.42,6,6,1.3911E6,2,2,2,Carbamidomethylation,46565,Alpha-N-acetylgalactosaminidase OS=Homo sapiens OX=9606 GN=NAGA PE=1 SV=2
1370,1500,P35475|IDUA_HUMAN,38.42,5,5,1.5343E6,2,2,2,,72670,Alpha-L-iduronidase OS=Homo sapiens OX=9606 GN=IDUA PE=1 SV=2
1359,1426,Q86T13|CLC14_HUMAN,38.36,10,10,7.3183E5,2,2,2,Carbamidomethylation,51636,C-type lectin domain family 14 member A OS=Homo sapiens OX=9606 GN=CLEC14A PE=1 SV=1
1796,1626,P07711|CATL1_HUMAN,38.29,5,5,1.752E6,1,1,1,Deamidation (NQ),37564,Cathepsin L1 OS=Homo sapiens OX=9606 GN=CTSL PE=1 SV=2
1674,1503,Q9UI12|VATH_HUMAN,38.26,5,5,3.9626E6,1,1,1,,55883,V-type proton ATPase subunit H OS=Homo sapiens OX=9606 GN=ATP6V1H PE=1 SV=1
1115,1216,Q8TER0|SNED1_HUMAN,38.25,3,3,3.0798E6,3,3,3,,152203,Sushi  nidogen and EGF-like domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNED1 PE=2 SV=2
1677,1566,Q99611|SPS2_HUMAN,38.17,3,3,3.1113E6,1,1,1,,47305,Selenide  water dikinase 2 OS=Homo sapiens OX=9606 GN=SEPHS2 PE=1 SV=3
1279,1421,P54753|EPHB3_HUMAN,38.16,3,3,5.8763E5,2,2,2,Carbamidomethylation,110330,Ephrin type-B receptor 3 OS=Homo sapiens OX=9606 GN=EPHB3 PE=1 SV=2
998,1243,Q9HCU4|CELR2_HUMAN,37.86,2,2,1.0917E6,3,3,4,Deamidation (NQ); Carbamidomethylation,317453,Cadherin EGF LAG seven-pass G-type receptor 2 OS=Homo sapiens OX=9606 GN=CELSR2 PE=1 SV=1
1935,1666,Q9H3K2|GHITM_HUMAN,37.70,3,3,4.0364E6,1,1,1,,37205,Growth hormone-inducible transmembrane protein OS=Homo sapiens OX=9606 GN=GHITM PE=1 SV=2
1573,1535,P06133|UD2B4_HUMAN,37.62,2,2,2.0331E6,1,1,1,,60513,UDP-glucuronosyltransferase 2B4 OS=Homo sapiens OX=9606 GN=UGT2B4 PE=1 SV=2
1573,1547,O75310|UDB11_HUMAN,37.62,2,2,2.0331E6,1,1,1,,61038,UDP-glucuronosyltransferase 2B11 OS=Homo sapiens OX=9606 GN=UGT2B11 PE=2 SV=1
1573,1587,P36537|UDB10_HUMAN,37.62,2,2,2.0331E6,1,1,1,,60774,UDP-glucuronosyltransferase 2B10 OS=Homo sapiens OX=9606 GN=UGT2B10 PE=1 SV=1
1573,1623,P16662|UD2B7_HUMAN,37.62,2,2,2.0331E6,1,1,1,,60721,UDP-glucuronosyltransferase 2B7 OS=Homo sapiens OX=9606 GN=UGT2B7 PE=1 SV=2
1573,1624,O75795|UDB17_HUMAN,37.62,2,2,2.0331E6,1,1,1,,61096,UDP-glucuronosyltransferase 2B17 OS=Homo sapiens OX=9606 GN=UGT2B17 PE=1 SV=1
1573,1668,Q6UWM9|UD2A3_HUMAN,37.62,2,2,2.0331E6,1,1,1,,60254,UDP-glucuronosyltransferase 2A3 OS=Homo sapiens OX=9606 GN=UGT2A3 PE=2 SV=2
1573,1667,Q9Y4X1|UD2A1_HUMAN,37.62,2,2,2.0331E6,1,1,1,,59926,UDP-glucuronosyltransferase 2A1 OS=Homo sapiens OX=9606 GN=UGT2A1 PE=1 SV=2
1573,1669,P54855|UDB15_HUMAN,37.62,2,2,2.0331E6,1,1,1,,61036,UDP-glucuronosyltransferase 2B15 OS=Homo sapiens OX=9606 GN=UGT2B15 PE=1 SV=3
1379,1652,Q63ZY3|KANK2_HUMAN,37.61,1,1,3.1227E6,2,1,2,,91174,KN motif and ankyrin repeat domain-containing protein 2 OS=Homo sapiens OX=9606 GN=KANK2 PE=1 SV=1
1361,1453,P51649|SSDH_HUMAN,37.43,5,5,7.3783E5,2,2,2,Carbamidomethylation,57215,Succinate-semialdehyde dehydrogenase  mitochondrial OS=Homo sapiens OX=9606 GN=ALDH5A1 PE=1 SV=2
1675,1561,Q6UWP2|DHR11_HUMAN,37.40,5,5,4.6958E5,1,1,1,Carbamidomethylation,28308,Dehydrogenase/reductase SDR family member 11 OS=Homo sapiens OX=9606 GN=DHRS11 PE=1 SV=1
1038,2106,P14174|MIF_HUMAN,37.27,57,57,1.8407E7,4,4,4,Oxidation (M); Carbamidomethylation,12476,Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4
1132,1249,Q9BTY2|FUCO2_HUMAN,37.14,7,7,2.421E6,3,3,3,,54067,Plasma alpha-L-fucosidase OS=Homo sapiens OX=9606 GN=FUCA2 PE=1 SV=2
1216,1499,P13073|COX41_HUMAN,37.13,12,12,1.9889E6,2,2,3,,19577,Cytochrome c oxidase subunit 4 isoform 1  mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1
1798,1553,O60841|IF2P_HUMAN,37.13,2,2,5.5362E5,1,1,1,,138827,Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=4
1213,1461,O95372|LYPA2_HUMAN,37.09,11,11,1.5438E6,2,1,3,Oxidation (M); Carbamidomethylation,24737,Acyl-protein thioesterase 2 OS=Homo sapiens OX=9606 GN=LYPLA2 PE=1 SV=1
1293,1315,A0A0C4DH38|HV551_HUMAN,37.06,16,16,1.3907E6,2,1,2,Acetylation (N-term); Carbamidomethylation,12675,Immunoglobulin heavy variable 5-51 OS=Homo sapiens OX=9606 GN=IGHV5-51 PE=3 SV=1
1293,1451,A0A0J9YXX1|HV5X1_HUMAN,37.06,16,16,1.3907E6,2,1,2,Acetylation (N-term); Carbamidomethylation,12773,Immunoglobulin heavy variable 5-10-1 OS=Homo sapiens OX=9606 GN=IGHV5-10-1 PE=3 SV=1
1280,1457,P62277|RS13_HUMAN,36.86,18,18,1.9796E6,2,2,2,,17222,40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2
1296,1490,O94813|SLIT2_HUMAN,36.70,4,4,4.8865E6,2,2,2,Carbamidomethylation,169869,Slit homolog 2 protein OS=Homo sapiens OX=9606 GN=SLIT2 PE=1 SV=1
1936,1633,Q07021|C1QBP_HUMAN,36.68,5,5,6.9095E6,1,1,1,,31362,Complement component 1 Q subcomponent-binding protein  mitochondrial OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1
1424,2220,P55083|MFAP4_HUMAN,36.67,9,9,2.9004E6,2,2,2,Deamidation (NQ); Mutation,28648,Microfibril-associated glycoprotein 4 OS=Homo sapiens OX=9606 GN=MFAP4 PE=1 SV=2
1259,1448,O60603|TLR2_HUMAN,36.66,2,2,1.8146E6,2,2,2,Oxidation (M),89838,Toll-like receptor 2 OS=Homo sapiens OX=9606 GN=TLR2 PE=1 SV=1
1415,1796,Q15847|ADIRF_HUMAN,36.64,29,29,3.7994E4,2,2,2,,7855,Adipogenesis regulatory factor OS=Homo sapiens OX=9606 GN=ADIRF PE=1 SV=1
1406,1513,Q9NWV4|CZIB_HUMAN,36.63,25,25,4.0407E5,2,2,2,,18048,CXXC motif containing zinc binding protein OS=Homo sapiens OX=9606 GN=CZIB PE=1 SV=1
862,2082,A0A0B4J1U7|HV601_HUMAN,36.51,15,15,9.2583E6,2,1,7,Carbamidomethylation; Mutation,13481,Immunoglobulin heavy variable 6-1 OS=Homo sapiens OX=9606 GN=IGHV6-1 PE=3 SV=1
1410,1678,Q9BVK6|TMED9_HUMAN,36.49,9,9,6.3064E6,1,1,2,Deamidation (NQ); Carbamidomethylation,27277,Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TMED9 PE=1 SV=2
1366,1486,Q9HC38|GLOD4_HUMAN,36.47,6,6,2.7923E6,2,2,2,,34793,Glyoxalase domain-containing protein 4 OS=Homo sapiens OX=9606 GN=GLOD4 PE=1 SV=1
1154,1331,Q9NTX5|ECHD1_HUMAN,36.46,10,10,2.5514E6,3,3,3,,33698,Ethylmalonyl-CoA decarboxylase OS=Homo sapiens OX=9606 GN=ECHDC1 PE=1 SV=2
1574,1560,Q9H2A2|AL8A1_HUMAN,36.45,3,3,1.095E6,1,1,1,,53401,2-aminomuconic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH8A1 PE=1 SV=1
1679,1573,Q96LD4|TRI47_HUMAN,36.41,2,2,5.9618E5,1,1,1,Carbamidomethylation,69532,E3 ubiquitin-protein ligase TRIM47 OS=Homo sapiens OX=9606 GN=TRIM47 PE=1 SV=2
1411,1679,Q9NQC3|RTN4_HUMAN,36.39,1,1,6.9816E5,1,1,2,,129931,Reticulon-4 OS=Homo sapiens OX=9606 GN=RTN4 PE=1 SV=2
1116,1252,Q11206|SIA4C_HUMAN,36.28,8,8,3.1122E6,2,2,3,Deamidation (NQ),38045,CMP-N-acetylneuraminate-beta-galactosamide-alpha-2 3-sialyltransferase 4 OS=Homo sapiens OX=9606 GN=ST3GAL4 PE=2 SV=1
1405,1504,P53597|SUCA_HUMAN,36.23,12,12,1.4205E6,2,2,2,Carbamidomethylation,36250,Succinate--CoA ligase [ADP/GDP-forming] subunit alpha  mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG1 PE=1 SV=4
1805,1681,Q96I99|SUCB2_HUMAN,36.16,4,4,5.1977E5,1,1,1,,46511,Succinate--CoA ligase [GDP-forming] subunit beta  mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 SV=2
1321,1460,Q9ULI3|HEG1_HUMAN,36.09,2,2,1.3239E6,2,2,2,Deamidation (NQ),147460,Protein HEG homolog 1 OS=Homo sapiens OX=9606 GN=HEG1 PE=1 SV=3
1937,1683,Q96FV2|SCRN2_HUMAN,36.04,6,6,1.6237E6,1,1,1,,46597,Secernin-2 OS=Homo sapiens OX=9606 GN=SCRN2 PE=1 SV=3
1363,1466,O60500|NPHN_HUMAN,35.92,3,3,2.5014E5,2,2,2,Carbamidomethylation,134742,Nephrin OS=Homo sapiens OX=9606 GN=NPHS1 PE=1 SV=1
1020,1330,P42704|LPPRC_HUMAN,35.81,2,2,7.6497E5,2,1,4,,157904,Leucine-rich PPR motif-containing protein  mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3
1215,1487,O75340|PDCD6_HUMAN,35.73,31,31,3.543E6,2,2,3,Acetylation (N-term); Deamidation (NQ),21868,Programmed cell death protein 6 OS=Homo sapiens OX=9606 GN=PDCD6 PE=1 SV=1
1171,1818,A6NKL6|T200C_HUMAN,35.67,2,2,9.6115E5,2,1,3,,63928,Transmembrane protein 200C OS=Homo sapiens OX=9606 GN=TMEM200C PE=2 SV=2
1326,1491,P25789|PSA4_HUMAN,35.67,7,7,3.8595E6,2,2,2,,29484,Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1
1262,1509,P02786|TFR1_HUMAN,35.62,3,3,1.2194E6,2,2,2,,84871,Transferrin receptor protein 1 OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=2
1797,1630,O43396|TXNL1_HUMAN,35.47,8,8,2.8455E6,1,1,1,,32251,Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3
1313,1346,Q9Y6C9|MTCH2_HUMAN,35.44,10,10,1.2348E6,2,2,2,Carbamidomethylation,33331,Mitochondrial carrier homolog 2 OS=Homo sapiens OX=9606 GN=MTCH2 PE=1 SV=1
1680,1574,P35637|FUS_HUMAN,35.43,3,3,1.8632E6,1,1,1,,53426,RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1
1680,1686,Q92804|RBP56_HUMAN,35.43,2,2,1.8632E6,1,1,1,,61830,TATA-binding protein-associated factor 2N OS=Homo sapiens OX=9606 GN=TAF15 PE=1 SV=1
1404,1495,P28072|PSB6_HUMAN,35.42,9,9,1.2464E6,2,2,2,,25358,Proteasome subunit beta type-6 OS=Homo sapiens OX=9606 GN=PSMB6 PE=1 SV=4
1135,1441,O43633|CHM2A_HUMAN,35.37,11,11,1.6121E6,3,3,3,Oxidation (M),25104,Charged multivesicular body protein 2a OS=Homo sapiens OX=9606 GN=CHMP2A PE=1 SV=1
1368,1493,Q9NVJ2|ARL8B_HUMAN,35.14,20,20,1.2242E6,2,2,2,,21539,ADP-ribosylation factor-like protein 8B OS=Homo sapiens OX=9606 GN=ARL8B PE=1 SV=1
1022,1515,Q96QA5|GSDMA_HUMAN,35.13,5,5,1.9527E6,2,2,4,,49365,Gasdermin-A OS=Homo sapiens OX=9606 GN=GSDMA PE=1 SV=4
1327,1502,O43681|ASNA_HUMAN,35.08,5,5,1.3448E6,2,2,2,,38793,ATPase ASNA1 OS=Homo sapiens OX=9606 GN=ASNA1 PE=1 SV=2
1365,1469,Q13423|NNTM_HUMAN,35.05,2,2,2.1066E6,2,2,2,,113895,NAD(P) transhydrogenase  mitochondrial OS=Homo sapiens OX=9606 GN=NNT PE=1 SV=3
1330,1514,O95445|APOM_HUMAN,35.02,12,12,1.9084E6,2,2,2,Carbamidomethylation,21253,Apolipoprotein M OS=Homo sapiens OX=9606 GN=APOM PE=1 SV=2
1322,1473,Q9UL25|RAB21_HUMAN,34.95,9,9,0,2,1,2,Carbamidomethylation,24348,Ras-related protein Rab-21 OS=Homo sapiens OX=9606 GN=RAB21 PE=1 SV=3
1678,1569,Q9NP85|PODO_HUMAN,34.84,5,5,2.7E6,1,1,1,,42201,Podocin OS=Homo sapiens OX=9606 GN=NPHS2 PE=1 SV=1
1938,1689,Q9Y2V2|CHSP1_HUMAN,34.83,11,11,1.3085E6,1,1,1,,15892,Calcium-regulated heat-stable protein 1 OS=Homo sapiens OX=9606 GN=CARHSP1 PE=1 SV=2
1609,1572,Q53H76|PLA1A_HUMAN,34.74,5,5,0,1,1,1,,49716,Phospholipase A1 member A OS=Homo sapiens OX=9606 GN=PLA1A PE=2 SV=2
1254,1449,Q92743|HTRA1_HUMAN,34.68,6,6,2.247E6,2,2,2,,51287,Serine protease HTRA1 OS=Homo sapiens OX=9606 GN=HTRA1 PE=1 SV=1
1799,1641,P46777|RL5_HUMAN,34.64,5,5,1.664E6,1,1,1,,34363,60S ribosomal protein L5 OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=3
1392,2168,A0A0A0MS14|HV145_HUMAN,34.48,16,16,6.1408E5,2,1,2,Carbamidomethylation,13508,Immunoglobulin heavy variable 1-45 OS=Homo sapiens OX=9606 GN=IGHV1-45 PE=3 SV=1
1304,2131,P80108|PHLD_HUMAN,34.47,2,2,4.231E6,2,2,2,Deamidation (NQ); Mutation,92336,Phosphatidylinositol-glycan-specific phospholipase D OS=Homo sapiens OX=9606 GN=GPLD1 PE=1 SV=3
1409,1586,P51648|AL3A2_HUMAN,34.46,2,2,,1,0,1,,54848,Aldehyde dehydrogenase family 3 member A2 OS=Homo sapiens OX=9606 GN=ALDH3A2 PE=1 SV=1
1325,1484,Q9BV20|MTNA_HUMAN,34.39,9,9,7.6908E5,2,2,2,,39150,Methylthioribose-1-phosphate isomerase OS=Homo sapiens OX=9606 GN=MRI1 PE=1 SV=1
1606,1536,P51991|ROA3_HUMAN,34.38,6,6,3.665E6,1,1,1,,39595,Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2
1407,1241,P22059|OSBP1_HUMAN,34.35,3,3,8.147E5,2,2,2,,89421,Oxysterol-binding protein 1 OS=Homo sapiens OX=9606 GN=OSBP PE=1 SV=1
1015,1944,P02745|C1QA_HUMAN,34.30,4,4,7.2785E8,2,2,4,Mutation,26017,Complement C1q subcomponent subunit A OS=Homo sapiens OX=9606 GN=C1QA PE=1 SV=2
1498,1550,P07204|TRBM_HUMAN,34.28,5,5,0,1,1,1,Carbamidomethylation,60329,Thrombomodulin OS=Homo sapiens OX=9606 GN=THBD PE=1 SV=2
1939,1643,Q8NBI6|XXLT1_HUMAN,34.24,4,4,1.1E6,1,1,1,,43807,Xyloside xylosyltransferase 1 OS=Homo sapiens OX=9606 GN=XXYLT1 PE=1 SV=1
1272,1479,Q99816|TS101_HUMAN,34.23,5,5,2.0498E6,2,2,2,,43944,Tumor susceptibility gene 101 protein OS=Homo sapiens OX=9606 GN=TSG101 PE=1 SV=2
1301,1898,A0A0B4J1Y8|LV949_HUMAN,34.06,14,14,2.4566E6,2,2,2,,13024,Immunoglobulin lambda variable 9-49 OS=Homo sapiens OX=9606 GN=IGLV9-49 PE=1 SV=1
1420,1942,O75348|VATG1_HUMAN,34.05,9,9,3.887E5,2,2,2,,13758,V-type proton ATPase subunit G 1 OS=Homo sapiens OX=9606 GN=ATP6V1G1 PE=1 SV=3
1371,1520,Q96FW1|OTUB1_HUMAN,33.91,6,6,6.9371E5,2,2,2,,31284,Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2
1681,1567,P15848|ARSB_HUMAN,33.77,4,4,1.046E6,1,1,1,Carbamidomethylation,59687,Arylsulfatase B OS=Homo sapiens OX=9606 GN=ARSB PE=1 SV=1
1281,1492,P20908|CO5A1_HUMAN,33.77,1,1,1.5272E6,2,2,2,,183559,Collagen alpha-1(V) chain OS=Homo sapiens OX=9606 GN=COL5A1 PE=1 SV=3
1544,1565,Q16795|NDUA9_HUMAN,33.72,5,5,2.1945E6,1,1,1,,42510,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9  mitochondrial OS=Homo sapiens OX=9606 GN=NDUFA9 PE=1 SV=2
1241,1506,P04114|APOB_HUMAN,33.70,0,0,5.4607E6,2,1,2,Ubiquitination,515611,Apolipoprotein B-100 OS=Homo sapiens OX=9606 GN=APOB PE=1 SV=2
1603,1517,P00492|HPRT_HUMAN,33.68,6,6,0,1,1,1,,24579,Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2
1332,1525,P07942|LAMB1_HUMAN,33.60,2,2,1.6581E6,2,2,2,Oxidation (M); Carbamidomethylation,198037,Laminin subunit beta-1 OS=Homo sapiens OX=9606 GN=LAMB1 PE=1 SV=2
1676,1562,Q8TDQ0|HAVR2_HUMAN,33.45,5,5,1.7022E6,1,1,1,Carbamidomethylation,33394,Hepatitis A virus cellular receptor 2 OS=Homo sapiens OX=9606 GN=HAVCR2 PE=1 SV=3
1800,1581,Q9UKG1|DP13A_HUMAN,33.41,2,2,1.5118E6,1,1,1,,79664,DCC-interacting protein 13-alpha OS=Homo sapiens OX=9606 GN=APPL1 PE=1 SV=1
1328,1508,Q92520|FAM3C_HUMAN,33.34,11,11,2.4633E6,2,2,2,,24680,Protein FAM3C OS=Homo sapiens OX=9606 GN=FAM3C PE=1 SV=1
1408,1540,Q9UGM5|FETUB_HUMAN,33.29,5,5,1.5334E6,2,2,2,Carbamidomethylation,42055,Fetuin-B OS=Homo sapiens OX=9606 GN=FETUB PE=1 SV=2
1375,1588,P28331|NDUS1_HUMAN,32.97,5,5,1.404E6,2,2,2,,79468,NADH-ubiquinone oxidoreductase 75 kDa subunit  mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=3
1374,1575,P05387|RLA2_HUMAN,32.95,17,17,9.8177E5,2,2,2,Deamidation (NQ),11665,60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1
1372,1522,O60784|TOM1_HUMAN,32.91,9,9,1.8521E5,2,2,2,Acetylation (N-term); Oxidation (M),53818,Target of Myb protein 1 OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=2
1940,1700,P28074|PSB5_HUMAN,32.91,5,5,1.2224E6,1,1,1,,28480,Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3
1329,1512,P61247|RS3A_HUMAN,32.91,8,8,1.8607E6,2,2,2,Carbamidomethylation,29945,40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2
1801,1648,P24534|EF1B_HUMAN,32.90,7,7,8.1853E5,1,1,1,,24764,Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3
1136,1510,P18124|RL7_HUMAN,32.84,12,12,1.8931E6,2,2,3,,29226,60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1
1035,1537,P21397|AOFA_HUMAN,32.46,9,9,4.9304E5,3,2,4,Carbamidomethylation,59682,Amine oxidase [flavin-containing] A OS=Homo sapiens OX=9606 GN=MAOA PE=1 SV=1
1803,1664,Q9P0V8|SLAF8_HUMAN,32.45,6,6,2.9295E6,1,1,1,,31670,SLAM family member 8 OS=Homo sapiens OX=9606 GN=SLAMF8 PE=1 SV=1
1802,1658,P47914|RL29_HUMAN,32.44,9,9,5.8905E5,1,1,1,,17752,60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=2
1941,1704,P29373|RABP2_HUMAN,32.42,17,17,1.0394E6,1,1,1,,15693,Cellular retinoic acid-binding protein 2 OS=Homo sapiens OX=9606 GN=CRABP2 PE=1 SV=2
1373,1529,Q92896|GSLG1_HUMAN,32.22,2,2,2.8327E5,2,2,2,Carbamidomethylation,134552,Golgi apparatus protein 1 OS=Homo sapiens OX=9606 GN=GLG1 PE=1 SV=2
1300,1879,P31151|S10A7_HUMAN,32.20,26,26,3.9597E6,2,2,2,,11471,Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4
1613,1653,A0A075B6I1|LV460_HUMAN,32.17,8,8,8.8757E6,1,1,1,,12987,Immunoglobulin lambda variable 4-60 OS=Homo sapiens OX=9606 GN=IGLV4-60 PE=3 SV=1
1545,1606,Q9H299|SH3L3_HUMAN,32.17,20,20,9.5868E5,1,1,1,,10438,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1
1333,1590,O60664|PLIN3_HUMAN,32.07,4,4,6.516E5,1,1,2,,47075,Perilipin-3 OS=Homo sapiens OX=9606 GN=PLIN3 PE=1 SV=3
1942,1712,P10155|RO60_HUMAN,31.94,3,3,1.6047E6,1,1,1,,60671,60 kDa SS-A/Ro ribonucleoprotein OS=Homo sapiens OX=9606 GN=RO60 PE=1 SV=2
1943,1716,Q9NPJ3|ACO13_HUMAN,31.82,7,7,3.0571E5,1,1,1,,14960,Acyl-coenzyme A thioesterase 13 OS=Homo sapiens OX=9606 GN=ACOT13 PE=1 SV=1
1247,1498,O75369|FLNB_HUMAN,31.69,2,2,8.9954E5,2,2,2,,278162,Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2
1806,1685,P36543|VATE1_HUMAN,31.66,6,6,5.6333E6,1,1,1,,26145,V-type proton ATPase subunit E 1 OS=Homo sapiens OX=9606 GN=ATP6V1E1 PE=1 SV=1
1684,1570,Q6NUJ1|SAPL1_HUMAN,31.61,4,4,2.0922E6,1,1,1,Oxidation (M); Deamidation (NQ),56627,Proactivator polypeptide-like 1 OS=Homo sapiens OX=9606 GN=PSAPL1 PE=2 SV=2
1686,1601,P09603|CSF1_HUMAN,31.60,4,4,1.8329E6,1,1,1,Carbamidomethylation,60179,Macrophage colony-stimulating factor 1 OS=Homo sapiens OX=9606 GN=CSF1 PE=1 SV=2
1385,1890,P00568|KAD1_HUMAN,31.58,11,11,7.3943E5,2,2,2,,21635,Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3
1944,1717,P62330|ARF6_HUMAN,31.57,6,6,9.9504E5,1,1,1,,20082,ADP-ribosylation factor 6 OS=Homo sapiens OX=9606 GN=ARF6 PE=1 SV=2
1191,1662,Q9NZN3|EHD3_HUMAN,31.53,3,3,4.7847E5,2,1,3,,60887,EH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=EHD3 PE=1 SV=2
1945,1719,Q8NC51|PAIRB_HUMAN,31.48,5,5,1.2312E6,1,1,1,,44965,Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2
1946,1721,Q96FL8|S47A1_HUMAN,31.42,5,5,0,1,1,1,Carbamidomethylation,61922,Multidrug and toxin extrusion protein 1 OS=Homo sapiens OX=9606 GN=SLC47A1 PE=1 SV=1
1947,1680,Q6UWP8|SBSN_HUMAN,31.38,3,3,6.0785E5,1,1,1,,60541,Suprabasin OS=Homo sapiens OX=9606 GN=SBSN PE=1 SV=2
1413,1705,O14618|CCS_HUMAN,31.28,8,8,1.8264E5,2,2,2,,29041,Copper chaperone for superoxide dismutase OS=Homo sapiens OX=9606 GN=CCS PE=1 SV=1
1139,1903,O00408|PDE2A_HUMAN,31.27,2,2,2.2207E6,2,1,3,,105717,cGMP-dependent 3' 5'-cyclic phosphodiesterase OS=Homo sapiens OX=9606 GN=PDE2A PE=1 SV=1
1611,1598,P50914|RL14_HUMAN,31.21,6,6,5.5847E5,1,1,1,,23432,60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4
1682,1583,Q8TDL5|BPIB1_HUMAN,31.17,3,3,7.5958E5,1,1,1,,52442,BPI fold-containing family B member 1 OS=Homo sapiens OX=9606 GN=BPIFB1 PE=1 SV=1
1297,1674,P01705|LV223_HUMAN,30.98,10,10,1.7517E6,1,1,2,,11893,Immunoglobulin lambda variable 2-23 OS=Homo sapiens OX=9606 GN=IGLV2-23 PE=1 SV=2
1808,1690,O75367|H2AY_HUMAN,30.93,5,5,1.2891E6,1,1,1,,39617,Core histone macro-H2A.1 OS=Homo sapiens OX=9606 GN=MACROH2A1 PE=1 SV=4
1377,1682,A0A0C4DH34|HV428_HUMAN,30.89,8,8,1.0499E6,1,1,2,,13124,Immunoglobulin heavy variable 4-28 OS=Homo sapiens OX=9606 GN=IGHV4-28 PE=3 SV=1
1192,2012,O75821|EIF3G_HUMAN,30.88,8,8,1.0708E6,2,2,3,,35611,Eukaryotic translation initiation factor 3 subunit G OS=Homo sapiens OX=9606 GN=EIF3G PE=1 SV=2
1804,1670,P36969|GPX4_HUMAN,30.80,6,6,1.5046E6,1,1,1,Carbamidomethylation,22175,Phospholipid hydroperoxide glutathione peroxidase OS=Homo sapiens OX=9606 GN=GPX4 PE=1 SV=3
