Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Chymotrypsin CID,Coverage (%) Chymotrypsin EtHCD,Coverage (%) Tryspsin CID,Coverage (%) Trypsin EtHCD,Area Chymotrypsin CID,Area Chymotrypsin EtHCD,Area Tryspsin CID,Area Trypsin EtHCD,#Peptides,#Unique,#Spec Chymotrypsin CID,#Spec Chymotrypsin EtHCD,#Spec Tryspsin CID,#Spec Trypsin EtHCD,PTM,Avg. Mass,Description
1794,2511,Q86YV6|MYLK4_HUMAN,37.90,2,0,0,2,0,,,1.2887E5,,1,1,0,0,1,0,,44508,Myosin light chain kinase family member 4 OS=Homo sapiens OX=9606 GN=MYLK4 PE=1 SV=2
1794,2515,Q15759|MK11_HUMAN,37.90,2,0,0,2,0,,,1.2887E5,,1,1,0,0,1,0,,41357,Mitogen-activated protein kinase 11 OS=Homo sapiens OX=9606 GN=MAPK11 PE=1 SV=2
1794,2502,O15264|MK13_HUMAN,37.90,2,0,0,2,0,,,1.2887E5,,1,1,0,0,1,0,,42090,Mitogen-activated protein kinase 13 OS=Homo sapiens OX=9606 GN=MAPK13 PE=1 SV=1
1210,2100,Q53H76|PLA1A_HUMAN,37.64,4,0,0,4,4,,,2.5534E5,0,1,1,0,0,3,1,Carbamidomethylation,49716,Phospholipase A1 member A OS=Homo sapiens OX=9606 GN=PLA1A PE=2 SV=2
1486,2129,P00568|KAD1_HUMAN,37.50,7,0,0,7,7,,,0,9.5551E4,1,1,0,0,1,1,,21635,Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3
1413,1744,Q5IJ48|CRUM2_HUMAN,37.50,1,1,0,1,0,6.8724E5,,7.7777E4,,2,2,1,0,1,0,Carbamidomethylation,134265,Protein crumbs homolog 2 OS=Homo sapiens OX=9606 GN=CRB2 PE=1 SV=2
2162,2162,O94905|ERLN2_HUMAN,37.23,3,0,0,0,3,,,,9.9445E4,1,1,0,0,0,1,,37840,Erlin-2 OS=Homo sapiens OX=9606 GN=ERLIN2 PE=1 SV=1
2162,2374,O75477|ERLN1_HUMAN,37.23,3,0,0,0,3,,,,9.9445E4,1,1,0,0,0,1,,39171,Erlin-1 OS=Homo sapiens OX=9606 GN=ERLIN1 PE=1 SV=2
2075,1847,P28074|PSB5_HUMAN,37.16,5,0,0,0,5,,,,3.0195E5,1,1,0,0,0,1,,28480,Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3
1487,2132,P21217|FUT3_HUMAN,36.87,4,0,0,4,0,,,2.5662E5,,1,1,0,0,2,0,,42117,Galactoside 3(4)-L-fucosyltransferase OS=Homo sapiens OX=9606 GN=FUT3 PE=2 SV=1
1487,2364,Q11128|FUT5_HUMAN,36.87,4,0,0,4,0,,,2.5662E5,,1,1,0,0,2,0,,43008,Alpha-(1 3)-fucosyltransferase 5 OS=Homo sapiens OX=9606 GN=FUT5 PE=2 SV=1
2027,2116,P15090|FABP4_HUMAN,36.62,7,0,0,7,0,,,1.5495E5,,1,1,0,0,1,0,Acetylation (N-term); Carbamidomethylation,14719,Fatty acid-binding protein  adipocyte OS=Homo sapiens OX=9606 GN=FABP4 PE=1 SV=3
1518,2149,P37837|TALDO_HUMAN,36.48,7,0,0,3,3,,,0,0,2,2,0,0,1,1,,37540,Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2
1419,2409,Q9UNW9|NOVA2_HUMAN,36.47,5,5,0,0,0,1.9236E6,,,,2,2,2,0,0,0,Acetylation (N-term),49009,RNA-binding protein Nova-2 OS=Homo sapiens OX=9606 GN=NOVA2 PE=1 SV=1
2152,1986,P62241|RS8_HUMAN,36.44,6,0,0,6,0,,,1.0242E5,,1,1,0,0,1,0,Carbamidomethylation,24205,40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2
2319,2526,P12004|PCNA_HUMAN,36.36,5,0,0,5,0,,,3.5751E5,,1,1,0,0,1,0,,28769,Proliferating cell nuclear antigen OS=Homo sapiens OX=9606 GN=PCNA PE=1 SV=1
2177,2395,O15498|YKT6_HUMAN,36.24,5,5,0,0,0,5.5135E5,,,,1,1,1,0,0,0,,22418,Synaptobrevin homolog YKT6 OS=Homo sapiens OX=9606 GN=YKT6 PE=1 SV=1
2030,2138,O95197|RTN3_HUMAN,36.22,4,0,0,4,0,,,0,,1,1,0,0,1,0,Acetylation (N-term); Carbamidomethylation,112611,Reticulon-3 OS=Homo sapiens OX=9606 GN=RTN3 PE=1 SV=2
2168,2240,Q13421|MSLN_HUMAN,36.06,2,2,0,0,0,4.8493E5,,,,1,1,1,0,0,0,,68986,Mesothelin OS=Homo sapiens OX=9606 GN=MSLN PE=1 SV=2
1898,1721,P02786|TFR1_HUMAN,36.03,1,0,0,1,0,,,0,,1,1,0,0,1,0,,84871,Transferrin receptor protein 1 OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=2
2020,1891,Q99611|SPS2_HUMAN,35.98,3,0,0,0,3,,,,1.0637E5,1,1,0,0,0,1,,47305,Selenide  water dikinase 2 OS=Homo sapiens OX=9606 GN=SEPHS2 PE=1 SV=3
1492,1639,P31040|SDHA_HUMAN,35.96,4,0,0,4,0,,,5.1228E5,,2,2,0,0,2,0,,72692,Succinate dehydrogenase [ubiquinone] flavoprotein subunit  mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2
1840,1968,Q6UX72|B3GN9_HUMAN,35.86,4,0,4,0,0,,1.7472E6,,,1,1,0,1,0,0,,43751,UDP-GlcNAc:betaGal beta-1 3-N-acetylglucosaminyltransferase 9 OS=Homo sapiens OX=9606 GN=B3GNT9 PE=2 SV=1
1906,2033,Q8TE58|ATS15_HUMAN,35.68,2,0,0,2,0,,,2.0836E5,,1,1,0,0,1,0,Deamidation (NQ),103287,A disintegrin and metalloproteinase with thrombospondin motifs 15 OS=Homo sapiens OX=9606 GN=ADAMTS15 PE=2 SV=1
2254,2532,P84090|ERH_HUMAN,35.67,11,0,0,11,0,,,1.204E5,,1,1,0,0,1,0,Acetylation (N-term),12259,Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1
1504,2345,Q9HAT2|SIAE_HUMAN,35.57,3,0,0,3,3,,,9.6819E5,7.0171E5,1,1,0,0,1,1,,58315,Sialate O-acetylesterase OS=Homo sapiens OX=9606 GN=SIAE PE=1 SV=1
2032,2148,P42704|LPPRC_HUMAN,35.50,1,0,0,1,0,,,1.1962E5,,1,1,0,0,1,0,,157904,Leucine-rich PPR motif-containing protein  mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3
2073,13114,Q92558|WASF1_HUMAN,35.49,3,0,3,0,0,,3.4211E6,,,1,1,0,1,0,0,,61652,Wiskott-Aldrich syndrome protein family member 1 OS=Homo sapiens OX=9606 GN=WASF1 PE=1 SV=1
1472,1979,Q86YV9|HPS6_HUMAN,35.48,5,5,0,0,0,1.948E6,,,,2,2,2,0,0,0,Acetylation (N-term),82975,Hermansky-Pudlak syndrome 6 protein OS=Homo sapiens OX=9606 GN=HPS6 PE=1 SV=1
1458,2017,O00748|EST2_HUMAN,35.44,5,0,0,5,0,,,1.0007E5,,1,1,0,0,2,0,Deamidation (NQ),61807,Cocaine esterase OS=Homo sapiens OX=9606 GN=CES2 PE=1 SV=1
2090,2197,Q8IZ83|A16A1_HUMAN,35.40,2,0,0,2,0,,,1.5951E5,,1,1,0,0,1,0,,85127,Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens OX=9606 GN=ALDH16A1 PE=1 SV=2
2242,2408,P54819|KAD2_HUMAN,35.25,5,0,0,5,0,,,2.4306E5,,1,1,0,0,1,0,,26478,Adenylate kinase 2  mitochondrial OS=Homo sapiens OX=9606 GN=AK2 PE=1 SV=2
2318,2520,Q15102|PA1B3_HUMAN,35.25,5,0,0,0,5,,,,0,1,1,0,0,0,1,,25734,Platelet-activating factor acetylhydrolase IB subunit gamma OS=Homo sapiens OX=9606 GN=PAFAH1B3 PE=1 SV=1
2253,2521,Q96S96|PEBP4_HUMAN,35.14,10,0,0,0,10,,,,0,1,1,0,0,0,1,,25733,Phosphatidylethanolamine-binding protein 4 OS=Homo sapiens OX=9606 GN=PEBP4 PE=1 SV=3
1425,2002,Q9H3K2|GHITM_HUMAN,35.07,3,3,0,0,0,1.2828E6,,,,1,1,2,0,0,0,Oxidation (M),37205,Growth hormone-inducible transmembrane protein OS=Homo sapiens OX=9606 GN=GHITM PE=1 SV=2
1550,2568,P62070|RRAS2_HUMAN,34.96,10,10,0,0,0,8.0803E5,,,,2,2,2,0,0,0,,23400,Ras-related protein R-Ras2 OS=Homo sapiens OX=9606 GN=RRAS2 PE=1 SV=1
1395,1660,Q99490|AGAP2_HUMAN,34.94,1,0,0,1,0,,,2.6494E5,,1,1,0,0,2,0,Acetylation (K),124673,Arf-GAP with GTPase  ANK repeat and PH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=AGAP2 PE=1 SV=2
1726,1956,Q9Y6G9|DC1L1_HUMAN,34.90,2,0,0,2,0,,,1.0452E5,,1,1,0,0,1,0,,56579,Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=3
1982,2098,P80404|GABT_HUMAN,34.83,2,0,0,2,0,,,7.9288E4,,1,1,0,0,1,0,,56439,4-aminobutyrate aminotransferase  mitochondrial OS=Homo sapiens OX=9606 GN=ABAT PE=1 SV=3
2021,1960,Q99729|ROAA_HUMAN,34.75,3,0,0,3,0,,,2.2536E5,,1,1,0,0,1,0,Carbamidomethylation,36225,Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=2
2021,2153,O14979|HNRDL_HUMAN,34.75,2,0,0,2,0,,,2.2536E5,,1,1,0,0,1,0,Carbamidomethylation,46438,Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens OX=9606 GN=HNRNPDL PE=1 SV=3
2256,2540,Q96IJ6|GMPPA_HUMAN,34.72,4,0,0,4,0,,,6.5955E4,,1,1,0,0,1,0,,46291,Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens OX=9606 GN=GMPPA PE=1 SV=1
2228,7559,Q86VS3|IQCH_HUMAN,34.62,1,0,0,0,1,,,,4.9081E5,1,1,0,0,0,1,Phosphorylation (STY),117348,IQ domain-containing protein H OS=Homo sapiens OX=9606 GN=IQCH PE=2 SV=2
2231,2118,Q5TDH0|DDI2_HUMAN,34.23,5,5,0,0,0,0,,,,1,1,1,0,0,0,Carbamidomethylation,44523,Protein DDI1 homolog 2 OS=Homo sapiens OX=9606 GN=DDI2 PE=1 SV=1
2165,2187,P62136|PP1A_HUMAN,34.22,3,0,0,3,0,,,3.9065E4,,1,1,0,0,1,0,Carbamidomethylation,37512,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CA PE=1 SV=1
2165,2425,P36873|PP1G_HUMAN,34.22,3,0,0,3,0,,,3.9065E4,,1,1,0,0,1,0,Carbamidomethylation,36984,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CC PE=1 SV=1
2165,2549,P62140|PP1B_HUMAN,34.22,3,0,0,3,0,,,3.9065E4,,1,1,0,0,1,0,Carbamidomethylation,37187,Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CB PE=1 SV=3
1503,2243,Q9Y6R1|S4A4_HUMAN,34.10,1,1,1,0,0,1.6579E5,1.9435E5,,,1,1,1,1,0,0,,121460,Electrogenic sodium bicarbonate cotransporter 1 OS=Homo sapiens OX=9606 GN=SLC4A4 PE=1 SV=1
2250,2478,Q9UNM6|PSD13_HUMAN,33.88,5,5,0,0,0,6.2837E5,,,,1,1,1,0,0,0,Carbamidomethylation,42946,26S proteasome non-ATPase regulatory subunit 13 OS=Homo sapiens OX=9606 GN=PSMD13 PE=1 SV=2
2322,2573,Q6ZQN7|SO4C1_HUMAN,33.80,2,2,0,0,0,2.7022E5,,,,1,1,1,0,0,0,,78948,Solute carrier organic anion transporter family member 4C1 OS=Homo sapiens OX=9606 GN=SLCO4C1 PE=1 SV=1
2321,2551,O75347|TBCA_HUMAN,33.79,11,0,0,11,0,,,0,,1,1,0,0,1,0,,12855,Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=3
1940,2082,Q13790|APOF_HUMAN,33.69,6,0,0,6,0,,,2.4758E5,,1,1,0,0,1,0,Deamidation (NQ),35400,Apolipoprotein F OS=Homo sapiens OX=9606 GN=APOF PE=1 SV=2
1977,2032,Q96J84|KIRR1_HUMAN,33.54,2,2,0,0,0,1.3345E5,,,,1,1,1,0,0,0,,83536,Kin of IRRE-like protein 1 OS=Homo sapiens OX=9606 GN=KIRREL1 PE=1 SV=2
2251,2482,P23588|IF4B_HUMAN,33.46,3,0,0,3,0,,,0,,1,1,0,0,1,0,,69151,Eukaryotic translation initiation factor 4B OS=Homo sapiens OX=9606 GN=EIF4B PE=1 SV=2
2320,2477,P61247|RS3A_HUMAN,33.29,5,0,0,0,5,,,,0,1,1,0,0,0,1,,29945,40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2
2252,2491,O14978|ZN263_HUMAN,33.09,1,0,0,1,0,,,0,,1,1,0,0,1,0,Deamidation (NQ),77299,Zinc finger protein 263 OS=Homo sapiens OX=9606 GN=ZNF263 PE=1 SV=2
1936,1935,O94925|GLSK_HUMAN,32.91,4,0,0,4,0,,,1.2533E5,,1,1,0,0,1,0,,73461,Glutaminase kidney isoform  mitochondrial OS=Homo sapiens OX=9606 GN=GLS PE=1 SV=1
1932,7078,P41214|EIF2D_HUMAN,32.91,2,0,0,2,0,,,2.4344E6,,1,1,0,0,1,0,Mutation,64707,Eukaryotic translation initiation factor 2D OS=Homo sapiens OX=9606 GN=EIF2D PE=1 SV=3
1670,1914,Q8WXX0|DYH7_HUMAN,32.78,0,0,0,0,0,,,0,,1,1,0,0,1,0,,461163,Dynein heavy chain 7  axonemal OS=Homo sapiens OX=9606 GN=DNAH7 PE=1 SV=2
2092,2231,P53611|PGTB2_HUMAN,32.73,5,5,0,0,0,2.6048E5,,,,1,1,1,0,0,0,Acetylation (K),36924,Geranylgeranyl transferase type-2 subunit beta OS=Homo sapiens OX=9606 GN=RABGGTB PE=1 SV=2
2155,2036,Q5JTV8|TOIP1_HUMAN,32.69,2,0,0,2,0,,,3.1421E5,,1,1,0,0,1,0,,66248,Torsin-1A-interacting protein 1 OS=Homo sapiens OX=9606 GN=TOR1AIP1 PE=1 SV=2
2095,2267,O00409|FOXN3_HUMAN,32.61,2,2,0,0,0,3.4836E5,,,,1,1,1,0,0,0,Phosphorylation (STY),53835,Forkhead box protein N3 OS=Homo sapiens OX=9606 GN=FOXN3 PE=1 SV=1
2093,2238,Q8WUA8|TSK_HUMAN,32.61,4,0,0,4,0,,,1.9577E5,,1,1,0,0,1,0,,37807,Tsukushin OS=Homo sapiens OX=9606 GN=TSKU PE=2 SV=3
2104,2508,P02775|CXCL7_HUMAN,32.59,8,0,0,8,0,,,0,,1,1,0,0,1,0,,13894,Platelet basic protein OS=Homo sapiens OX=9606 GN=PPBP PE=1 SV=3
2164,2183,Q9GZM7|TINAL_HUMAN,32.54,2,0,0,2,0,,,1.8115E5,,1,1,0,0,1,0,Carbamidomethylation,52387,Tubulointerstitial nephritis antigen-like OS=Homo sapiens OX=9606 GN=TINAGL1 PE=1 SV=1
1692,1691,Q92616|GCN1_HUMAN,32.43,1,0,0,1,0,,,5.6087E5,,1,1,0,0,1,0,Deamidation (NQ),292756,eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=6
1896,10339,Q14571|ITPR2_HUMAN,32.17,0,0,0,0,0,,6.118E5,,,1,1,0,1,0,0,Oxidation (M),308062,Inositol 1 4 5-trisphosphate receptor type 2 OS=Homo sapiens OX=9606 GN=ITPR2 PE=1 SV=2
1984,2145,P29317|EPHA2_HUMAN,32.17,2,2,0,0,0,0,,,,1,1,1,0,0,0,,108266,Ephrin type-A receptor 2 OS=Homo sapiens OX=9606 GN=EPHA2 PE=1 SV=2
1444,1794,P08574|CY1_HUMAN,32.14,5,0,0,0,5,,,,0,1,1,0,0,0,2,,35422,Cytochrome c1  heme protein  mitochondrial OS=Homo sapiens OX=9606 GN=CYC1 PE=1 SV=3
1797,2195,Q96RV3|PCX1_HUMAN,32.07,1,1,0,0,0,0,,,,1,1,1,0,0,0,,258673,Pecanex-like protein 1 OS=Homo sapiens OX=9606 GN=PCNX1 PE=1 SV=2
2167,2206,Q8N5I2|ARRD1_HUMAN,31.97,3,0,0,3,0,,,1.3093E5,,1,1,0,0,1,0,,45981,Arrestin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ARRDC1 PE=1 SV=1
1897,1630,Q03167|TGBR3_HUMAN,31.69,2,0,0,2,0,,,0,,1,1,0,0,1,0,,93499,Transforming growth factor beta receptor type 3 OS=Homo sapiens OX=9606 GN=TGFBR3 PE=1 SV=3
1418,1805,Q6MZM0|HPHL1_HUMAN,31.46,1,1,0,0,0,9.1555E5,,,,1,1,2,0,0,0,,131603,Ferroxidase HEPHL1 OS=Homo sapiens OX=9606 GN=HEPHL1 PE=1 SV=2
2323,2599,P62917|RL8_HUMAN,31.33,4,0,0,4,0,,,0,,1,1,0,0,1,0,,28025,60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2
1520,2199,P67775|PP2AA_HUMAN,31.29,4,0,0,4,4,,,4.2727E5,4.7352E5,1,1,0,0,1,1,Carbamidomethylation,35594,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Homo sapiens OX=9606 GN=PPP2CA PE=1 SV=1
2324,2608,Q92734|TFG_HUMAN,31.19,2,0,0,2,0,,,2.3539E5,,1,1,0,0,1,0,,43448,Protein TFG OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=2
1522,2394,Q9NRA2|S17A5_HUMAN,31.18,3,3,3,0,0,1.2805E6,1.6102E6,,,1,1,1,1,0,0,,54640,Sialin OS=Homo sapiens OX=9606 GN=SLC17A5 PE=1 SV=2
2097,2296,Q13151|ROA0_HUMAN,31.12,5,0,0,5,0,,,1.7702E5,,1,1,0,0,1,0,,30841,Heterogeneous nuclear ribonucleoprotein A0 OS=Homo sapiens OX=9606 GN=HNRNPA0 PE=1 SV=1
1549,2550,P62753|RS6_HUMAN,30.94,5,0,0,5,0,,,1.912E5,,1,1,0,0,2,0,,28681,40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1
2096,2276,Q9H008|LHPP_HUMAN,30.88,8,0,0,8,0,,,0,,1,1,0,0,1,0,Carbamidomethylation,29165,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase OS=Homo sapiens OX=9606 GN=LHPP PE=1 SV=2
2325,2616,P53007|TXTP_HUMAN,30.83,4,0,0,4,0,,,1.0269E5,,1,1,0,0,1,0,,34013,Tricarboxylate transport protein  mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A1 PE=1 SV=2
1980,2091,Q15650|TRIP4_HUMAN,30.79,2,0,0,2,0,,,6.8366E4,,1,1,0,0,1,0,,66146,Activating signal cointegrator 1 OS=Homo sapiens OX=9606 GN=TRIP4 PE=1 SV=4
1668,1985,Q8TBJ5|FEZF2_HUMAN,30.75,6,6,0,0,0,3.3445E7,,,,1,1,1,0,0,0,,48811,Fez family zinc finger protein 2 OS=Homo sapiens OX=9606 GN=FEZF2 PE=2 SV=2
1986,2205,Q9NPH2|INO1_HUMAN,30.57,2,0,0,2,0,,,1.4974E5,,1,1,0,0,1,0,,61068,Inositol-3-phosphate synthase 1 OS=Homo sapiens OX=9606 GN=ISYNA1 PE=1 SV=1
1875,2181,Q96FN5|KIF12_HUMAN,30.54,2,0,2,0,0,,0,,,1,1,0,1,0,0,,70660,Kinesin-like protein KIF12 OS=Homo sapiens OX=9606 GN=KIF12 PE=1 SV=3
2169,2250,Q9Y6W3|CAN7_HUMAN,30.52,2,2,0,0,0,1.4754E5,,,,1,1,1,0,0,0,,92652,Calpain-7 OS=Homo sapiens OX=9606 GN=CAPN7 PE=1 SV=1
2031,2140,Q9H1B5|XYLT2_HUMAN,30.50,2,0,0,2,0,,,0,,1,1,0,0,1,0,,96767,Xylosyltransferase 2 OS=Homo sapiens OX=9606 GN=XYLT2 PE=1 SV=2
1565,1505,Q7Z5P9|MUC19_HUMAN,30.44,0,0,0,0,0,,,0,,1,1,0,0,1,0,,805275,Mucin-19 OS=Homo sapiens OX=9606 GN=MUC19 PE=1 SV=3
2034,2173,Q8IWA5|CTL2_HUMAN,30.34,1,0,0,1,0,,,0,,1,1,0,0,1,0,Deamidation (NQ),80124,Choline transporter-like protein 2 OS=Homo sapiens OX=9606 GN=SLC44A2 PE=1 SV=3
2255,2539,O43347|MSI1H_HUMAN,30.33,3,3,0,0,0,1.1565E6,,,,1,1,1,0,0,0,,39125,RNA-binding protein Musashi homolog 1 OS=Homo sapiens OX=9606 GN=MSI1 PE=1 SV=1
1983,2160,Q5JS37|NHLC3_HUMAN,30.28,3,0,3,0,0,,0,,,1,1,0,1,0,0,,38283,NHL repeat-containing protein 3 OS=Homo sapiens OX=9606 GN=NHLRC3 PE=2 SV=1
1809,2054,Q8TDL5|BPIB1_HUMAN,30.26,3,0,0,3,0,,,0,,1,1,0,0,1,0,,52442,BPI fold-containing family B member 1 OS=Homo sapiens OX=9606 GN=BPIFB1 PE=1 SV=1
1877,2221,P29122|PCSK6_HUMAN,30.21,1,0,1,0,0,,3.1646E6,,,1,1,0,1,0,0,,106420,Proprotein convertase subtilisin/kexin type 6 OS=Homo sapiens OX=9606 GN=PCSK6 PE=1 SV=1
2100,2366,P0DPA2|VSIG8_HUMAN,30.14,4,4,0,0,0,1.1487E6,,,,1,1,1,0,0,0,Carbamidomethylation,43891,V-set and immunoglobulin domain-containing protein 8 OS=Homo sapiens OX=9606 GN=VSIG8 PE=2 SV=1
2105,2517,Q1EHB4|SC5AC_HUMAN,30.00,2,0,0,2,0,,,6.2617E5,,1,1,0,0,1,0,Carbamidomethylation,67647,Sodium-coupled monocarboxylate transporter 2 OS=Homo sapiens OX=9606 GN=SLC5A12 PE=2 SV=2
2262,2542,P27338|AOFB_HUMAN,29.85,2,0,0,2,0,,,0,,1,1,0,0,1,0,,58763,Amine oxidase [flavin-containing] B OS=Homo sapiens OX=9606 GN=MAOB PE=1 SV=3
1785,2139,O75069|TMCC2_HUMAN,29.77,4,0,0,4,0,,,2.5523E6,,1,1,0,0,1,0,Deamidation (NQ),77449,Transmembrane and coiled-coil domains protein 2 OS=Homo sapiens OX=9606 GN=TMCC2 PE=1 SV=3
2328,2703,P55061|BI1_HUMAN,29.68,4,4,0,0,0,1.5926E5,,,,1,1,1,0,0,0,,26538,Bax inhibitor 1 OS=Homo sapiens OX=9606 GN=TMBIM6 PE=1 SV=2
1844,2052,Q9P2F6|RHG20_HUMAN,29.65,1,0,0,1,0,,,4.2605E5,,1,1,0,0,1,0,,132608,Rho GTPase-activating protein 20 OS=Homo sapiens OX=9606 GN=ARHGAP20 PE=1 SV=2
1846,2066,Q13263|TIF1B_HUMAN,29.65,2,0,0,2,0,,,1.5214E5,,1,1,0,0,1,0,,88550,Transcription intermediary factor 1-beta OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=5
2300,20159,Q6QHC5|DEGS2_HUMAN,29.53,5,0,5,0,0,,1.2125E7,,,1,1,0,1,0,0,,37197,Sphingolipid delta(4)-desaturase/C4-monooxygenase DES2 OS=Homo sapiens OX=9606 GN=DEGS2 PE=1 SV=2
1849,2266,O43818|U3IP2_HUMAN,29.52,3,0,0,3,0,,,3.4698E6,,1,1,0,0,1,0,,51841,U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens OX=9606 GN=RRP9 PE=1 SV=1
1905,2009,Q6UWP2|DHR11_HUMAN,29.43,7,0,0,7,0,,,2.2429E5,,1,1,0,0,1,0,Oxidation (M),28308,Dehydrogenase/reductase SDR family member 11 OS=Homo sapiens OX=9606 GN=DHRS11 PE=1 SV=1
2232,2137,P47985|UCRI_HUMAN,29.37,3,0,0,3,0,,,2.0095E5,,1,1,0,0,1,0,,29668,Cytochrome b-c1 complex subunit Rieske  mitochondrial OS=Homo sapiens OX=9606 GN=UQCRFS1 PE=1 SV=2
1839,1899,Q96PC5|MIA2_HUMAN,29.34,0,0,0,0,0,,,,,1,0,0,0,1,0,,159835,Melanoma inhibitory activity protein 2 OS=Homo sapiens OX=9606 GN=MIA2 PE=1 SV=4
1876,2192,Q96PD2|DCBD2_HUMAN,29.31,1,0,0,1,0,,,1.4643E5,,1,1,0,0,1,0,,85035,Discoidin  CUB and LCCL domain-containing protein 2 OS=Homo sapiens OX=9606 GN=DCBLD2 PE=1 SV=1
2258,2621,P84103|SRSF3_HUMAN,29.25,13,0,0,0,13,,,,1.291E6,1,1,0,0,0,1,,19330,Serine/arginine-rich splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1
2110,2603,Q4KMQ2|ANO6_HUMAN,29.13,2,0,2,0,0,,6.6645E5,,,1,1,0,1,0,0,,106165,Anoctamin-6 OS=Homo sapiens OX=9606 GN=ANO6 PE=1 SV=2
1987,2290,Q86TC9|MYPN_HUMAN,29.08,1,0,0,1,0,,,6.2752E5,,1,1,0,0,1,0,Deamidation (NQ),145257,Myopalladin OS=Homo sapiens OX=9606 GN=MYPN PE=1 SV=2
2326,2693,Q9NX63|MIC19_HUMAN,29.06,4,0,0,4,0,,,5.665E4,,1,1,0,0,1,0,,26152,MICOS complex subunit MIC19 OS=Homo sapiens OX=9606 GN=CHCHD3 PE=1 SV=1
1865,1810,P31937|3HIDH_HUMAN,29.00,4,4,0,0,0,3.4861E5,,,,1,1,1,0,0,0,,35329,3-hydroxyisobutyrate dehydrogenase  mitochondrial OS=Homo sapiens OX=9606 GN=HIBADH PE=1 SV=2
1972,1919,P68400|CSK21_HUMAN,28.99,2,0,0,2,0,,,3.4761E5,,1,1,0,0,1,0,,45144,Casein kinase II subunit alpha OS=Homo sapiens OX=9606 GN=CSNK2A1 PE=1 SV=1
1972,1915,Q8NEV1|CSK23_HUMAN,28.99,2,0,0,2,0,,,3.4761E5,,1,1,0,0,1,0,,45220,Casein kinase II subunit alpha 3 OS=Homo sapiens OX=9606 GN=CSNK2A3 PE=1 SV=2
2327,2697,Q9H6D8|FNDC4_HUMAN,28.91,6,0,0,6,0,,,2.0886E5,,1,1,0,0,1,0,Deamidation (NQ),25159,Fibronectin type III domain-containing protein 4 OS=Homo sapiens OX=9606 GN=FNDC4 PE=2 SV=1
1796,2168,Q9P217|ZSWM5_HUMAN,28.88,2,2,0,0,0,0,,,,1,1,1,0,0,0,Carbamidomethylation,130633,Zinc finger SWIM domain-containing protein 5 OS=Homo sapiens OX=9606 GN=ZSWIM5 PE=2 SV=2
2071,5129,Q8N3T6|T132C_HUMAN,28.85,1,0,0,0,1,,,,1.3678E6,1,1,0,0,0,1,Mutation,121787,Transmembrane protein 132C OS=Homo sapiens OX=9606 GN=TMEM132C PE=2 SV=3
1689,1865,Q13813|SPTN1_HUMAN,28.79,1,0,0,1,0,,,1.3912E5,,1,1,0,0,1,0,,284538,Spectrin alpha chain  non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=3
